Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
5749,0.79823387,0.017312875,0.00084297225,0.03219389,0.016230604,0.005520105,0.05477496,0.06806345,0.000910526,0.0059166644
5750,0.13956793,0.033709045,0.5585943,0.012972563,0.07829752,0.028603787,0.02414033,0.024033148,0.072278805,0.027802484
5751,0.9628126,0.015972361,0.0007721114,0.00046910645,0.0025993758,0.00017843572,0.008190788,0.008480564,6.085345e-05,0.00046380662
5752,0.20592675,0.113715135,0.027841832,0.24879651,0.18320768,0.10694616,0.05211195,0.0034792807,0.05323774,0.00473696
5753,0.6310793,0.06238854,0.015746213,0.029591197,0.03627187,0.01101088,0.04613733,0.12634797,0.014053743,0.02737298
5754,0.94027257,0.016078483,0.0005245164,0.0021435746,0.00569086,0.0004928231,0.018848361,0.014413752,0.00020357297,0.0013313966
5755,0.81224877,0.02797045,0.0013650891,0.036336865,0.013615313,0.0073607257,0.060526174,0.032712515,0.0033283064,0.0045357393
5756,0.31075197,0.10533294,0.018258294,0.28729796,0.025517821,0.15358773,0.038678776,0.013356476,0.009921343,0.03729669
5757,0.31194425,0.08712749,0.0063997647,0.18949358,0.14577836,0.06426687,0.09356918,0.055219002,0.01482504,0.031376466
5758,0.21444677,0.7383451,0.0015115942,0.015514154,0.010299981,0.0068194834,0.010493459,0.00071255345,0.0012847318,0.0005721267
5759,0.24557775,0.1411419,0.11459278,0.09086212,0.038283054,0.23412131,0.045362283,0.027898652,0.03930036,0.0228598
5760,0.18957528,0.25568762,0.05328103,0.18868041,0.059984237,0.037996255,0.0931333,0.025489246,0.019283865,0.07688878
5761,0.061351847,0.25390196,0.4412411,0.012705155,0.029696813,0.06566424,0.0411444,0.00343404,0.08529081,0.0055696447
5762,0.6766405,0.04935763,0.0026746967,0.09096345,0.04484123,0.03716825,0.05443696,0.03797187,0.0030817615,0.0028636935
5763,0.0640416,0.0412523,0.73539126,0.0008200287,0.026826888,0.03872021,0.006299613,0.004177198,0.071386866,0.0110840695
5764,0.2655281,0.6831521,0.0035521823,0.0036722585,0.023087043,0.003339937,0.011288232,0.00042341385,0.0051504015,0.00080640276
5765,0.98914427,0.0040269233,0.00011836507,0.00023074787,0.0022302584,0.00021021819,0.0011721032,0.0024905612,4.6486384e-05,0.00032999404
5766,0.25214913,0.06640931,0.06476417,0.03028018,0.10670041,0.10320582,0.07488884,0.15515436,0.08908701,0.05736079
5767,0.90963507,0.020806639,0.0034017365,0.0045436015,0.043959375,0.0031667387,0.0061410293,0.0061391876,0.00016118244,0.0020454864
5768,0.75668037,0.1896944,0.0021700952,0.0036151754,0.005322964,0.00067449,0.026529143,0.013273087,0.00012616879,0.0019141199
5769,0.015612494,0.0059777787,0.9027895,0.0004018072,0.02782964,0.025748888,0.0017341526,0.00074912206,0.018351205,0.00080527994
5770,0.3519138,0.06908285,0.22127509,0.035626262,0.0706185,0.080295675,0.02382941,0.060648616,0.06296359,0.023746248
5771,0.020098617,0.96597743,0.0068318155,0.0002482228,0.0010109926,0.0014512042,0.0022561145,0.0001870941,0.0018655569,7.2754156e-05
5772,0.92643434,0.03777231,0.0012091666,0.0011891688,0.013767065,0.0011486826,0.012041161,0.0016551844,0.00076118915,0.0040217703
5773,0.15097317,0.076658115,0.029232802,0.2608887,0.16805154,0.06778171,0.087994784,0.031256575,0.0047332696,0.122429356
5774,0.43503132,0.023574753,0.016841352,0.01884589,0.113039866,0.03373797,0.041631084,0.2964831,0.0074466052,0.013368061
5775,0.55809385,0.022587389,0.0013670145,0.08557686,0.047511682,0.16555126,0.06308442,0.03038093,0.0046661445,0.02118047
5776,0.1623627,0.012401737,0.013145495,0.03874308,0.20700803,0.10445491,0.014137186,0.38141805,0.0043826005,0.061946232
5777,0.13679272,0.08422684,0.22013718,0.037127733,0.03901346,0.26531762,0.047716983,0.006071925,0.13075802,0.032837447
5778,0.53454643,0.036146883,0.009534719,0.01487924,0.051703338,0.018388778,0.040430937,0.24374743,0.007505948,0.043116387
5779,0.018173555,0.96383303,0.004431167,0.0053780973,0.0013096138,0.0015083255,0.0048606065,8.2601146e-05,0.0003454727,7.7396755e-05
5780,0.99949,0.0004911641,2.96644e-09,3.764939e-07,2.087467e-06,8.841976e-09,1.0195545e-05,6.1217647e-06,9.416535e-11,4.836278e-09
5781,0.083005846,0.8746882,0.0358017,6.6107204e-05,0.0025009308,0.0017712909,0.0018572513,0.00020632405,7.283203e-05,2.9533972e-05
5782,0.5082471,0.09025283,0.021153904,0.02865397,0.06665018,0.017913984,0.08818731,0.11532979,0.019838052,0.043772917
5783,0.9681746,0.022347376,4.5988523e-05,0.0009801856,0.0007989794,0.0011265149,0.0005549278,0.0057250108,0.00013314089,0.00011305891
5784,0.23318994,0.036810722,0.040638234,0.015614709,0.084596656,0.05373986,0.099197835,0.1172873,0.21007253,0.10885227
5785,0.98507565,0.0097204745,0.000155954,0.00018113854,0.0027448623,0.00037299324,0.0009823756,0.0005245138,5.585111e-05,0.0001860289
5786,0.7914519,0.042843897,0.0023070702,0.046821423,0.018091694,0.012138262,0.051639177,0.0249816,0.0022214307,0.0075035766
5787,0.13806097,0.7046135,0.02539274,0.058351707,0.016622212,0.019251486,0.028827626,0.0016606699,0.0052939,0.0019251967
5788,0.68343866,0.13793498,0.00015757653,0.102462865,0.023419082,0.029342845,0.018072065,0.00014386624,0.0005819558,0.004446054
5789,0.0805827,0.9091296,0.0005445878,0.004640305,0.0018120646,0.00043558946,0.002580957,0.000113939735,0.00011885792,4.141167e-05
5790,0.20909683,0.3848277,0.057030816,0.22101958,0.027842863,0.00885297,0.07032958,0.0075016725,0.007429989,0.006067964
5791,0.41369587,0.09045616,0.034723338,0.07543614,0.050764974,0.06410753,0.110476986,0.065717,0.0490754,0.045546643
5792,0.57350004,0.013695036,0.00035489764,0.1784621,0.077106655,0.019993594,0.06704822,0.062308643,0.0011160233,0.0064148176
5793,0.9699017,0.0039740885,0.0019512762,0.0018057768,0.0045307064,0.0019702164,0.0040482404,0.007617606,0.00053463486,0.0036657483
5794,0.94070333,0.015491148,0.011334453,0.001319013,0.013098965,0.013308048,0.0022536565,0.00037401234,0.0007118079,0.0014056549
5795,0.40180552,0.17131609,0.01204623,0.044738524,0.093706936,0.13507822,0.086118855,0.021065036,0.01872532,0.015399365
5796,0.90509355,0.0019014156,0.0006066941,0.00091923046,0.062133864,0.004585225,0.008548301,0.006817035,0.003766545,0.0056280517
5797,0.43118206,0.089902796,0.016177166,0.07167012,0.07455032,0.023852533,0.09606034,0.14189044,0.0072422503,0.047471944
5798,0.9416867,0.03646781,0.00044350032,0.00041844515,0.008057042,0.00078373257,0.008663153,0.0017866272,0.0006748475,0.0010180007
5799,0.28900293,0.0663933,0.020015964,0.20645095,0.06505094,0.23275314,0.046935804,0.031290155,0.019315992,0.022790832
5800,0.26447406,0.06557548,0.0061041517,0.3497579,0.010706991,0.27281594,0.022853574,0.0013270527,0.003823153,0.0025616377
5801,0.48161593,0.17478132,0.020736763,0.025394494,0.09626405,0.0823448,0.038470324,0.017655756,0.039812647,0.022923961
5802,0.3484552,0.1471274,0.006913096,0.16916737,0.18211722,0.023328463,0.055615876,0.022700801,0.008825766,0.035748847
5803,0.53399575,0.0158084,0.100626186,0.0015184386,0.18043396,0.14041083,0.007551172,0.0042959824,0.01519605,0.00016323758
5804,0.60391706,0.032149304,0.013837948,0.01720763,0.10422129,0.087844305,0.053004038,0.05196861,0.011079998,0.024769802
5805,0.7887629,0.054480918,0.013624494,0.02448553,0.022186834,0.011236151,0.020909498,0.052613277,0.0058603976,0.0058400836
5806,0.61593574,0.010702439,0.004809949,0.02793765,0.065124035,0.01871077,0.08166776,0.12662657,0.017250514,0.031234583
5807,0.113245904,0.05922148,0.31852993,0.055014603,0.14244246,0.10067671,0.055176627,0.0717425,0.029382661,0.054567095
5808,0.9140685,0.02637733,9.402929e-05,0.004732901,0.009538251,0.0004989435,0.015100862,0.02856902,2.9048188e-05,0.0009909708
5809,0.13646911,0.040504687,0.6203229,0.047102615,0.038365126,0.03175029,0.018855412,0.01317383,0.028953508,0.024502687
5810,0.27487406,0.050349448,0.013626767,0.121778235,0.2569338,0.11926696,0.08616289,0.016905535,0.017040178,0.043062013
5811,0.09995454,0.5424584,0.08500731,0.14067271,0.0058955196,0.100948095,0.012291901,0.0007463791,0.005014832,0.007010172
5812,0.9040895,0.010027,0.0013791997,0.0053384486,0.017209537,0.0041855336,0.02714259,0.0132329315,0.00030592782,0.017089207
5813,0.06674368,0.0631763,0.025756925,0.6045096,0.045050018,0.047259416,0.057345387,0.020331163,0.00486013,0.06496735
5814,0.3043972,0.6953641,4.1251141e-10,3.0346076e-08,4.8292137e-08,2.7854638e-10,4.0800758e-05,0.0001977631,3.1836689e-09,1.2423837e-10
5815,0.3896076,0.016839365,0.16851223,0.009476629,0.082186155,0.1943119,0.018813342,0.01276898,0.096630916,0.01085296
5816,0.23249309,0.09627733,0.035703667,0.13589138,0.115233555,0.174439,0.06723952,0.0568736,0.05666108,0.029187849
5817,0.96956855,0.003267971,0.0008827322,0.002846128,0.014630682,0.0021193435,0.0031256457,0.0021910963,0.00022518668,0.0011428727
5818,0.34358978,0.43671346,0.03238097,0.06355316,0.030412111,0.012093221,0.037121587,0.017085578,0.0104081575,0.016642036
5819,0.22750461,0.1616863,0.0025518364,0.42966068,0.029107304,0.07223619,0.061926413,0.005447901,0.004494105,0.005384667
5820,0.020639556,0.93808424,0.008334977,0.0012929232,0.017040962,0.0022205382,0.0065770545,0.0010235099,0.004111371,0.000674668
5821,0.16811897,0.15436593,0.022210872,0.49947655,0.03820152,0.015875189,0.050858773,0.008364019,0.0018508192,0.040677253
5822,0.5203319,0.19237383,0.011389751,0.11798253,0.035677332,0.013288756,0.06352033,0.01901535,0.013901912,0.012518222
5823,0.16897464,0.4682348,0.06737291,0.032900736,0.06405403,0.061329987,0.039820697,0.012207054,0.067430764,0.017674409
5824,0.3844171,0.036730867,0.022048926,0.044989534,0.04192599,0.044506095,0.04606468,0.35587934,0.002180949,0.021256523
5825,0.51393,0.09313426,0.02813519,0.084002554,0.07759684,0.11978102,0.045870353,0.004557968,0.014059347,0.018932553
5826,0.021233689,0.031829074,0.7981527,0.008418478,0.017786644,0.017660681,0.004258324,0.003017241,0.009969133,0.08767417
5827,0.7352729,0.031701062,0.013354713,0.021528399,0.053237688,0.05878822,0.02972173,0.025340382,0.018018704,0.013036292
5828,0.10298008,0.6669085,0.08319578,0.014876888,0.07028199,0.0021107933,0.035683643,0.008693216,0.014607561,0.0006616103
5829,0.9866702,0.010565054,4.3464912e-05,3.8708262e-05,0.0006603051,4.77677e-05,0.0014950837,0.00038650996,8.839971e-06,8.411972e-05
5830,0.07029871,0.13752787,0.43328035,0.021115592,0.043738067,0.043040685,0.023904026,0.014729345,0.18044573,0.031919833
5831,0.7398288,0.0072066993,0.0061466293,0.0085780155,0.08898509,0.011400839,0.04489493,0.064882234,0.004937107,0.023139574
5832,0.06350268,0.9159448,0.0091957925,0.0023472337,0.0020357599,0.0014293836,0.004564846,5.3345935e-05,0.0007885372,0.0001375981
5833,0.15059741,0.054855183,0.059516314,0.030773804,0.06478721,0.04226294,0.046024118,0.30625215,0.10336951,0.1415613
5834,0.23581706,0.3819873,0.023611927,0.23430759,0.029509079,0.030130187,0.04401297,0.0018731279,0.003335313,0.0154154375
5835,0.46612766,0.2689294,0.0046425457,0.14234072,0.03757402,0.016407564,0.0517306,0.00869105,0.0012230388,0.0023333237
5836,0.9942251,0.001284051,6.4816864e-05,6.317578e-06,0.000752062,9.766285e-06,0.0005722502,0.002983607,2.8219663e-05,7.399121e-05
5837,0.9845285,0.010118717,0.00019883961,4.866073e-05,0.003940473,9.882064e-05,0.0006184501,0.00037262525,9.351944e-06,6.546319e-05
5838,0.43897092,0.08554216,0.006480668,0.12446306,0.095891096,0.084508136,0.08686108,0.053336114,0.008533086,0.015413753
5839,0.31904477,0.050917454,0.021344999,0.17869785,0.08509601,0.041157942,0.11611459,0.11478935,0.016187394,0.056649465
5840,0.36094102,0.58126193,0.0019036509,0.022776019,0.0047412626,0.010053295,0.012906049,0.0024476405,0.0019459088,0.0010232073
5841,0.9717226,0.0137125505,0.00078688544,0.0010104051,0.0058400934,0.00011713567,0.0052202214,0.000784625,0.0001263278,0.0006790299
5842,0.38072646,0.036387287,0.05295302,0.03619848,0.077280976,0.06721807,0.07208051,0.15008801,0.06572259,0.061344564
5843,0.9972326,0.0014466532,0.000107516644,1.5851976e-05,0.0009953412,4.4148564e-05,0.00011830125,4.404131e-06,5.7457405e-06,2.9593904e-05
5844,0.23843691,0.18545863,0.040680546,0.2423197,0.0485791,0.12279229,0.05119033,0.0057103927,0.028691268,0.03614081
5845,0.116235234,0.07717059,0.44847393,0.037906863,0.06095365,0.16505484,0.01867421,0.007944839,0.049036648,0.018549202
5846,0.033737462,0.048637,0.7720436,0.012080916,0.045593325,0.03279391,0.0096909255,0.0050523467,0.02918999,0.011180563
5847,0.033523712,0.11414025,0.7348489,0.008708464,0.033013813,0.03880555,0.007207813,0.0009686961,0.027224854,0.0015578509
5848,0.87496793,0.0063546696,0.00089199655,0.0031009552,0.026678214,0.0050140396,0.030298876,0.035517476,0.002739598,0.014436345
5849,0.9690299,0.0034187343,0.00050220377,0.0014638215,0.0012065292,0.0014295146,0.0021313168,0.019765988,9.801756e-05,0.0009538976
5850,0.37443972,0.036581997,0.009278787,0.13550253,0.11109547,0.081863865,0.08136601,0.1382677,0.010322658,0.021281283
5851,0.99217975,0.0029936596,9.031056e-05,0.00019685103,0.0017750757,0.00017548697,0.00072246307,0.0017406114,1.6945338e-05,0.00010883626
5852,0.99901175,0.00040034732,1.5770207e-05,5.819472e-06,0.0004285111,2.179383e-05,6.842456e-05,1.3558851e-05,6.5501786e-07,3.3245826e-05
5853,0.25477982,0.019820822,0.01553647,0.1866887,0.110220335,0.06992209,0.11798882,0.17625916,0.016210567,0.03257325
5854,0.77704734,0.004695547,0.001454815,0.011922448,0.022712354,0.021720396,0.016664315,0.13221303,0.0039341995,0.0076356404
5855,0.05839209,0.8189872,0.10396914,0.0048275585,0.0011145486,0.009846135,0.0018875123,8.7141736e-05,0.0007994734,8.9161214e-05
5856,0.5056317,0.060620997,0.0017314961,0.11807978,0.14844733,0.075356364,0.058443364,0.012780458,0.005622088,0.013286462
5857,0.8688388,0.07121872,0.0007068208,0.0031901929,0.002321352,0.0012696763,0.0279477,0.023102086,0.00028104906,0.001123536
5858,0.24620761,0.44220525,0.11357235,0.012571113,0.022105603,0.09330245,0.01687337,0.0024362039,0.045616325,0.0051097907
5859,0.97983986,0.012342077,0.00046663318,0.00037598674,0.0046670795,0.00021134828,0.0008089902,0.0011975089,2.9053419e-05,6.1437386e-05
5860,0.5622255,0.07806645,0.005989755,0.068112515,0.057489708,0.022402644,0.101793244,0.06996455,0.004727765,0.029227924
5861,0.12594269,0.20703438,0.16071448,0.106895596,0.06320382,0.12010825,0.028791085,0.033041384,0.10568656,0.04858173
5862,0.2083847,0.11041682,0.16522932,0.038194075,0.19097292,0.225552,0.027105425,0.01722661,0.010761176,0.006156811
5863,0.83777964,0.04914415,0.019286267,0.0030778684,0.030614236,0.006532809,0.039181884,0.009141392,0.0007649272,0.0044768075
5864,0.06749917,0.06848669,0.46300608,0.05787159,0.052108727,0.057245977,0.0391475,0.0067741415,0.1661062,0.021753889
5865,0.71802545,0.04590568,0.010441123,0.020190561,0.04737018,0.054832824,0.021670252,0.047918946,0.01674683,0.016898295
5866,0.40547627,0.07785932,0.021348797,0.09851417,0.08291364,0.113632254,0.08904003,0.04062688,0.018580997,0.052007698
5867,0.99192643,0.0027826743,2.3498918e-05,0.0017581853,0.0012642164,0.00041046308,0.001108772,3.0216704e-06,2.8200761e-06,0.00071980146
5868,0.42483744,0.011945978,0.03373537,0.05470363,0.095565155,0.15273528,0.0316305,0.12992978,0.017224899,0.047691904
5869,0.65523154,0.15309194,0.0055701975,0.039409783,0.04812712,0.024098666,0.0440022,0.006868126,0.009084803,0.01451557
5870,0.9889843,0.0034130695,0.00014875834,4.685605e-05,0.0050563966,0.00023005407,0.0012147742,0.00058740174,0.00010749009,0.00021097442
5871,0.93102986,0.0070708133,0.0024608832,0.001916366,0.02623063,0.0016982434,0.00784288,0.014309368,0.00076420594,0.006676551
5872,0.9795284,0.0105038555,3.875114e-06,0.00010782459,0.00022932203,5.97098e-06,0.0018411938,0.007743107,1.448838e-06,3.5176396e-05
5873,0.8187492,0.055089682,0.018776326,0.00822181,0.01143886,0.003099284,0.020442346,0.0489063,0.006352353,0.008923894
5874,0.7746853,0.031527437,0.009659792,0.012450024,0.050416186,0.079798095,0.006640468,0.029024884,0.0040247715,0.0017730617
5875,0.10611472,0.033436514,0.03617953,0.27307087,0.2230726,0.11312669,0.040353373,0.08723421,0.028071936,0.059339523
5876,0.99433374,0.0049417014,6.55907e-05,4.4459575e-06,0.0003940409,1.8870442e-05,0.00020239111,6.699767e-07,2.681735e-06,3.5892033e-05
5877,0.61304414,0.16172118,0.020095902,0.04917506,0.020206397,0.04435419,0.03172527,0.042627487,0.008599907,0.008450396
5878,0.15440114,0.07663984,0.018582936,0.4963222,0.030483995,0.08717422,0.07565946,0.029965218,0.0028136848,0.027957277
5879,0.5518477,0.0833615,0.021175202,0.040764716,0.061700758,0.035269655,0.051707804,0.085316345,0.022473358,0.046383053
5880,0.5030831,0.2220633,0.007300275,0.030997317,0.05468545,0.008898455,0.084831625,0.039421115,0.010342253,0.038377084
5881,0.9911487,0.0074214353,1.4359843e-05,1.2158215e-05,0.0010260672,2.7861717e-05,0.00024289313,6.2115476e-05,3.27116e-06,4.1035117e-05
5882,0.19119823,0.70555335,0.035312414,0.019033141,0.022748638,0.012279273,0.009313761,0.0006505595,0.0031222447,0.00078836066
5883,0.7755447,0.10323746,0.010588143,0.008767714,0.022013344,0.0067117764,0.018502777,0.040954392,0.002632368,0.01104737
5884,0.25601742,0.45058346,0.011392283,0.20048805,0.0208461,0.019769102,0.0296847,0.0032806864,0.0036753828,0.0042627524
5885,0.87991667,0.0119927935,0.0013769343,0.004958699,0.021421479,0.0010507192,0.022722702,0.035582162,0.00041859798,0.020559233
5886,0.051838215,0.01998123,0.33570126,0.09806346,0.05950762,0.33280155,0.015995787,0.0042358376,0.07926713,0.0026078522
5887,0.807531,0.017067814,0.0029936247,0.006421396,0.041629624,0.019887285,0.069622055,0.022341076,0.0040455097,0.0084605925
5888,0.8089154,0.12190576,0.0026412916,0.0033821769,0.012512964,0.001965626,0.01615815,0.027371688,0.0021073923,0.0030394907
5889,0.8653884,0.051960193,0.0015656438,0.001147935,0.027755523,0.0015044062,0.020244636,0.027871942,0.00042409453,0.0021371485
5890,0.40540296,0.13942534,0.060994513,0.041212752,0.06349549,0.08599694,0.05360579,0.007948482,0.11397152,0.027946206
5891,0.983763,0.007409491,0.0006544015,7.351991e-05,0.004687851,8.1897095e-05,0.0022478714,0.0007004746,4.4203556e-05,0.00033727524
5892,0.9064457,0.027862186,0.011035404,0.0019231564,0.01887041,0.011414635,0.008955307,0.00614288,0.004157942,0.0031923412
5893,0.19960223,0.16407385,0.12263014,0.12899025,0.049147587,0.0675782,0.061815552,0.017019492,0.07347278,0.115669936
5894,0.9782245,0.012968827,0.00035132284,0.00014808532,0.0017123079,8.279217e-05,0.004092483,0.00202818,2.9904717e-05,0.00036166408
5895,0.19146483,0.5294822,0.04871706,0.028566375,0.034715373,0.051893823,0.04592854,0.025387842,0.03762858,0.0062153907
5896,0.21786848,0.18565716,0.022421656,0.09904916,0.17663087,0.13712612,0.08134427,0.019169427,0.037705604,0.023027254
5897,0.21621485,0.2809691,0.060365703,0.15569146,0.02594043,0.17295557,0.046593744,0.0040570362,0.019798579,0.01741363
5898,0.6329838,0.05005243,0.0027359556,0.057906516,0.04082078,0.02463567,0.054579794,0.106916696,0.00348396,0.025884354
5899,0.049068928,0.054558508,0.6674265,0.010810108,0.008373488,0.18276502,0.008416609,0.00023661746,0.01541988,0.002924265
5900,0.72690624,0.0025828625,0.0032986675,0.012379804,0.038270723,0.003955542,0.005631532,0.20278081,0.0007374543,0.0034563127
5901,0.5460544,0.024789546,0.0020171863,0.032987576,0.10904588,0.010403131,0.026273979,0.23077512,0.0027348883,0.014918292
5902,0.0060351635,0.039040647,0.9375934,0.00032430165,0.0030183243,0.0056818062,0.0018482268,5.787102e-05,0.0060384655,0.00036167374
5903,0.50438493,0.018892936,0.0038810084,0.02854904,0.06323559,0.11353277,0.090264305,0.13137408,0.020423869,0.025461614
5904,0.18830879,0.050789203,0.1309865,0.16675407,0.112704135,0.15198807,0.04979354,0.065293655,0.024905866,0.05847608
5905,0.986384,0.012740882,8.771867e-05,2.6029113e-05,0.00027455972,1.2056274e-05,0.00035684975,7.859204e-05,1.6676719e-05,2.2566592e-05
5906,0.19624616,0.30335006,0.016998367,0.12713182,0.08097748,0.11040372,0.095106885,0.008009626,0.01771596,0.044059943
5907,0.12688123,0.038378436,0.011280291,0.40975997,0.06536157,0.20563371,0.05313375,0.029225368,0.011137023,0.04920857
5908,0.99575436,0.0014936272,3.4286488e-05,9.979969e-05,0.0012925619,0.00017448519,0.0007692535,0.00022888603,1.3385103e-05,0.00013936336
5909,0.03339956,0.062416106,0.8100761,0.00430126,0.009233955,0.062203873,0.005563537,0.00043517313,0.010736233,0.0016341872
5910,0.13024452,0.19838431,0.10226358,0.06504184,0.12014787,0.17048082,0.07709515,0.0059612514,0.119260155,0.011120543
5911,0.8481208,0.006673754,0.0010041252,0.0002839826,0.017470052,0.00019144437,0.040050842,0.06272631,0.000116853626,0.023361523
5912,0.2580985,0.05752559,0.012049437,0.3328437,0.08461713,0.09340776,0.079228185,0.0455432,0.012092059,0.024594415
5913,0.97915673,0.008346908,0.0001997005,0.00022501656,0.0027495022,0.00018921279,0.005321618,0.0031626755,7.3468305e-05,0.0005752894
5914,0.7035979,0.060269333,0.0022368836,0.003467022,0.020290358,0.0017339385,0.027219053,0.17476645,0.00071115035,0.005707769
5915,0.60013443,0.023264801,0.01800718,0.018850313,0.11355594,0.032820847,0.08869997,0.05919181,0.021096826,0.024377814
5916,0.4611027,0.019115405,0.0054633305,0.053869206,0.07580154,0.07645973,0.03613389,0.23143415,0.008780431,0.031839564
5917,0.41568676,0.087018654,0.0057403077,0.3096068,0.043357823,0.025210133,0.07386858,0.018523639,0.0069652908,0.014021898
5918,0.27839956,0.1855074,0.029999783,0.16144778,0.11218787,0.06978412,0.075913884,0.026866268,0.010228128,0.04966517
5919,0.27229804,0.082165904,0.016950734,0.057954885,0.07160874,0.09487835,0.07787526,0.0374573,0.007407791,0.28140303
5920,0.01947857,0.041338194,0.8952041,0.0022900826,0.007176633,0.01694713,0.0031055845,0.0004589896,0.012147694,0.0018530848
5921,0.27611545,0.06478746,0.07602848,0.12387574,0.11007163,0.05964693,0.0452498,0.19901344,0.011724972,0.03348608
5922,0.44212115,0.5101529,0.001013866,0.023880497,0.0037006806,0.0019932464,0.0064992835,0.008920993,0.0013845726,0.00033281848
5923,0.07128233,0.017763402,0.6378541,0.0026478171,0.057198305,0.05259181,0.01574437,0.0042285896,0.1221371,0.018552206
5924,0.16626926,0.084777236,0.047265973,0.2057189,0.075814486,0.26542366,0.06986093,0.034032818,0.023490043,0.027346669
5925,0.39667183,0.029072793,0.016372485,0.06009759,0.07828048,0.08302194,0.05443121,0.19891237,0.03884275,0.04429657
5926,0.16655456,0.046728022,0.2371894,0.048289012,0.15170968,0.058750078,0.09612277,0.07761743,0.087230355,0.029808706
5927,0.7770689,0.21663325,0.000117445394,0.0002291857,0.002668043,0.00015380769,0.0026864463,0.000102731974,7.114889e-05,0.00026896558
5928,0.9955835,0.0033144031,4.264427e-05,2.571282e-05,0.00028110293,1.7117947e-05,0.00053922506,0.00014700514,1.6898352e-06,4.760262e-05
5929,0.43923473,0.280245,0.058741037,0.16110362,0.002485978,0.021560775,0.006466647,0.001920632,0.025545932,0.002695679
5930,0.050561246,0.1530308,0.59420395,0.08469267,0.02287725,0.027541926,0.020717496,0.0033499985,0.031233104,0.011791635
5931,0.28607604,0.1840652,0.05135028,0.05442738,0.061686832,0.20301796,0.08338545,0.020277375,0.025071427,0.030641986
5932,0.26281965,0.073196664,0.0032746918,0.43775383,0.07270606,0.09607779,0.02565717,0.01598177,0.0028904264,0.009642113
5933,0.9622809,0.014904084,0.0011018184,0.00034580877,0.007884891,0.0007073867,0.0073276456,0.003342579,0.00011642,0.001988267
5934,0.9779074,0.0031268825,0.00018593205,0.00031617307,0.0049375836,0.00022569983,0.00828274,0.0036544204,2.8375634e-05,0.0013348529
5935,0.28357404,0.067424946,0.035419866,0.19217217,0.15034382,0.078521095,0.09004171,0.04826861,0.02171097,0.032522816
5936,0.5007807,0.004800361,4.000743e-05,0.46011034,0.0042518745,0.0024556878,0.017190116,0.009056408,7.406637e-05,0.0012404515
5937,0.95093185,0.01308085,0.00029005526,0.0014536212,0.008293803,0.00020915283,0.01159698,0.012981276,7.0052745e-05,0.001092441
5938,0.25799987,0.1329467,0.17727716,0.02560751,0.10953684,0.19249332,0.06270003,0.012285623,0.021645777,0.0075071715
5939,0.7119332,0.27519575,0.0010593907,0.00051865785,0.0068469276,0.00017858083,0.0025594237,0.0014721719,6.846391e-05,0.00016752693
5940,0.79977536,0.0041407086,0.005926632,0.006193159,0.06520371,0.010531553,0.021662502,0.06762428,0.0057968604,0.013145197
5941,0.25965342,0.1303487,0.011976998,0.298879,0.055555984,0.0499436,0.068821,0.10277146,0.0030646254,0.01898537
5942,0.78063715,0.065478206,0.0077393674,0.0074029583,0.048253007,0.014020968,0.033416957,0.020801123,0.008041511,0.014208773
5943,0.001591469,0.998021,0.00028630244,1.3517936e-06,1.904905e-05,3.9734812e-05,2.720702e-05,1.4897982e-07,1.3806254e-05,5.8111006e-08
5944,0.6500269,0.003504539,0.013047214,0.011494032,0.22561266,0.016267369,0.014263663,0.042354528,0.005784798,0.017644212
5945,0.43376258,0.09042503,0.0076025766,0.16135386,0.05759687,0.06259605,0.09868657,0.01889296,0.012351034,0.05673251
5946,0.9267354,0.052328862,0.003368364,8.123344e-05,0.0044191075,0.0016878344,0.009184038,0.00018557762,0.00092231145,0.0010871238
5947,0.34930235,0.47770262,0.020014534,0.030909352,0.021047961,0.03752575,0.042572126,0.0040030726,0.010809564,0.006112654
5948,0.33240408,0.043574866,0.028547773,0.14980364,0.15798278,0.053981997,0.02530626,0.1535182,0.00936804,0.045512244
5949,0.87858295,0.067563094,0.005300084,0.0012224094,0.010801304,0.0062222388,0.0031685124,0.024808858,0.0015270663,0.0008033782
5950,0.008508858,0.015722556,0.8125472,0.024052154,0.029157693,0.08270922,0.0072734603,0.0015161766,0.016336633,0.0021760748
5951,0.55437785,0.42911866,0.005839506,0.00015214301,0.005340042,0.00075181876,0.0039554075,5.0049814e-05,0.00026001222,0.00015454525
5952,0.67956465,0.060664654,0.020615444,0.007272366,0.048698477,0.0097591225,0.042819925,0.11670667,0.0014301959,0.012468473
5953,0.022893716,0.47796658,0.44371313,0.0074897823,0.0032444182,0.006364266,0.007724612,0.00052889425,0.028267438,0.0018071793
5954,0.19122098,0.06718563,0.50452256,0.018895086,0.05293908,0.07949305,0.018148959,0.010789842,0.04391459,0.012890194
5955,0.3320344,0.091038845,0.12306905,0.069650844,0.09223012,0.08053816,0.061665513,0.08311754,0.017706955,0.04894865
5956,0.016112192,0.007510955,0.9056923,0.00015463146,0.011618555,0.05397588,0.0015272308,3.0271976e-05,0.0033618887,1.6154527e-05
5957,0.7861071,0.007411207,0.0007254701,0.014965958,0.02817864,0.0024011005,0.04009756,0.1056309,0.000605384,0.013876693
